1.000000000000000000e+00 2.408645607586354387e-06 8.237288562167022210e-02 5.635924475543413470e-01 4.723841070055637692e-01 4.835954429874168570e-01 5.398660951478290171e-01 6.748717884020647428e-01 5.597094638343304007e-01 6.236158205283961475e-01 5.424824944241930513e-01
2.000000000000000000e+00 3.620666494295465972e-06 7.500781964303718241e-02 5.992313881972368694e-01 5.015396423268254633e-01 5.153768150260813474e-01 5.636587876289456123e-01 7.208547960078779404e-01 6.028463141295630212e-01 6.656159111369563952e-01 5.826540950387487650e-01
3.000000000000000000e+00 5.594788742489257476e-06 7.069025681250624971e-02 6.209760213461003042e-01 5.217237283414044580e-01 5.367174203668422239e-01 5.819753843215731415e-01 7.377985184979040101e-01 6.425455033891858125e-01 6.918478869990576374e-01 6.314777836009419776e-01
4.000000000000000000e+00 8.263785986704180167e-06 6.496075798446933336e-02 6.593634197556123011e-01 5.509800513655198628e-01 5.700507443721659628e-01 6.127748075773624681e-01 7.943237991159020073e-01 7.250279968734456570e-01 7.112163459498392903e-01 7.759706557675669636e-01
5.000000000000000000e+00 1.153676872689784441e-05 6.247820178460743862e-02 6.771723672733886978e-01 5.731337865093314443e-01 5.976009404545630233e-01 6.289167653493136223e-01 8.026751905225183448e-01 7.121352656357508026e-01 7.502831783605800053e-01 7.240088507581545763e-01
6.000000000000000000e+00 1.530227946136307807e-05 5.782930374973350302e-02 7.111714136242194284e-01 6.000678617941114235e-01 6.220706590142447423e-01 6.734727546201056958e-01 8.121868129503356792e-01 7.581287101236227066e-01 8.263689823294592118e-01 7.140815724478996041e-01
7.000000000000000000e+00 1.943208823827000928e-05 5.522381159373455917e-02 7.315291066496947270e-01 6.312213847179373172e-01 6.674859562753377995e-01 6.788910375765920824e-01 8.225505044908157926e-01 7.589527630536510028e-01 8.100330575851638626e-01 7.308946027275536883e-01
8.000000000000000000e+00 2.378555937288075181e-05 5.245824663175476660e-02 7.526772997781455699e-01 6.521937373138266825e-01 6.833297199817669476e-01 7.086016160243372441e-01 8.444133936086827275e-01 7.894117264514725063e-01 7.613394143962057825e-01 8.396473998027826902e-01
9.000000000000000000e+00 2.821444062711924838e-05 4.710320638389223213e-02 7.933749368696774162e-01 7.013710671871569158e-01 7.213677248275942588e-01 7.544919772321092566e-01 8.083780924138438406e-01 7.605902697322158845e-01 9.001149513800067448e-01 6.822904430832748002e-01
1.000000000000000000e+01 3.256791176172998752e-05 4.563779971407105202e-02 8.041289823738616560e-01 7.160323003010032883e-01 7.298782063623876493e-01 7.776998408591225820e-01 8.160425285856488520e-01 7.654941297940365263e-01 9.096780211852847353e-01 6.827866012440596544e-01
1.100000000000000000e+01 3.669772053863691873e-05 4.127679742976195221e-02 8.313728545661910330e-01 7.531419176557583306e-01 7.692372970759564499e-01 7.979520071310645113e-01 8.445125368433349378e-01 7.982285605857335486e-01 9.226894698155809760e-01 7.322041174744458036e-01
1.200000000000000000e+01 4.046323127310215239e-05 4.079563027868668423e-02 8.295147366204632666e-01 7.602843243553961683e-01 7.856406374552774574e-01 7.904454222323843426e-01 7.987800938119467009e-01 7.133169451868867084e-01 9.738293190015497869e-01 6.146916354510231217e-01
1.300000000000000000e+01 4.373621401329581663e-05 3.895675241171071834e-02 8.379414500711196423e-01 7.715883292709355690e-01 7.889656541424087122e-01 8.090874789901101316e-01 8.333335150717416928e-01 7.749154456525552126e-01 9.637024570884308305e-01 6.880062526542498613e-01
1.400000000000000000e+01 4.640521125751073932e-05 3.566665351649539462e-02 8.528851212395052173e-01 7.978873998316075022e-01 8.165995333954937374e-01 8.213261548360942799e-01 8.506606123862012758e-01 8.137914284997506131e-01 9.697783420055988701e-01 7.234247253869937611e-01
1.500000000000000000e+01 4.837933350570453760e-05 3.582129767681989374e-02 8.538727325075963215e-01 8.003753116937807333e-01 8.170865812840344411e-01 8.315413911640848754e-01 8.418299668044793016e-01 7.891109834976041126e-01 9.436664541230455061e-01 7.086296245333444377e-01
