1.000000000000000000e+00 6.894754202276399523e-05 3.855375923141837191e-01 7.967027688687979836e-01 6.982824174166537556e-01 7.546631895147795088e-01 6.987312487598604793e-01 8.617652693364793448e-01 8.349238293590434123e-01 8.807364384996835271e-01 7.936415689605840207e-01
2.000000000000000000e+00 1.522986673028906088e-04 4.177873838245868554e-01 8.119282451934535239e-01 7.274884803552734702e-01 7.770955443594056433e-01 7.337892133201457945e-01 8.999377929681637855e-01 8.834066527878862152e-01 9.314831381197079541e-01 8.400493257115196899e-01
3.000000000000000000e+00 2.799999999999999755e-04 4.547215194255113668e-01 8.265113671722177369e-01 7.471813071645576620e-01 7.940575155076774472e-01 7.539390999638828639e-01 9.019643321304350314e-01 8.873670509342502788e-01 9.522790863209387169e-01 8.307397365761314267e-01
4.000000000000000000e+00 4.366488747198733408e-04 5.131326927095651858e-01 8.229761641672344030e-01 7.408636758477686879e-01 7.923705941176976131e-01 7.441087612776180471e-01 9.040536630083302327e-01 8.904922727482462719e-01 9.554134736384870541e-01 8.338326010018183299e-01
5.000000000000000000e+00 6.033511252801265681e-04 5.490569526553154001e-01 8.229357401208533540e-01 7.310112546547612444e-01 7.779200851421258500e-01 7.501034309314038584e-01 9.056233598545968544e-01 8.921509941149536882e-01 9.598710607535133610e-01 8.333566710008049050e-01
6.000000000000000000e+00 7.599999999999999334e-04 5.585407313704490173e-01 8.455446686050268612e-01 7.647604387222001199e-01 8.096548966738198461e-01 7.641182805187410887e-01 9.146557774566118626e-01 9.025990526995040231e-01 9.523336807029731954e-01 8.578012802001002690e-01
7.000000000000000000e+00 8.877013326971094085e-04 6.133996647000312663e-01 8.423282188577322360e-01 7.557984347087989274e-01 8.070026425334757558e-01 7.643393592928032776e-01 9.215158149328648296e-01 9.107547689041676220e-01 9.559333327559865756e-01 8.696538763668720806e-01
8.000000000000000000e+00 9.710524579772360221e-04 6.468788248896598647e-01 8.372655498567007637e-01 7.497376532521919934e-01 8.055114832370461331e-01 7.534497119757683770e-01 9.268193401761921635e-01 9.157581271579710025e-01 9.523879461263264901e-01 8.818415934004752987e-01
9.000000000000000000e+00 1.000000000000000021e-03 6.716829894185065708e-01 8.457151490423554518e-01 7.645265757758760161e-01 8.092824353674321625e-01 7.657292697059686626e-01 9.286838089212593461e-01 9.175111714828331211e-01 9.462900098197007948e-01 8.904311291593656197e-01
1.000000000000000000e+01 9.996954147278938347e-04 7.203032301068306165e-01 8.460336095707385873e-01 7.750348245433651417e-01 8.275440170074557233e-01 7.715912647291193194e-01 9.287633599569966592e-01 9.175118039068692610e-01 9.448989392666216069e-01 8.916675378790707152e-01
1.100000000000000000e+01 9.987820300018115070e-04 8.492597345113753748e-01 7.836058873619909937e-01 7.008643391988983451e-01 7.760954522848309001e-01 7.036988773127557106e-01 9.310988495154581823e-01 9.197503384327866405e-01 9.428616482116725095e-01 8.977449242905793936e-01
1.200000000000000000e+01 9.972609586403459545e-04 8.821891407966613308e-01 7.870158218702847375e-01 7.070865145762803561e-01 7.810195041608143374e-01 7.045795735010866867e-01 9.363926864298106612e-01 9.260889091414574725e-01 9.439577981528307626e-01 9.088839592757989028e-01
1.300000000000000000e+01 9.951340538346476264e-04 9.270719133615493712e-01 7.859400012790446199e-01 7.119351857490144875e-01 7.810140437905780386e-01 7.071390409145955624e-01 9.384304822274727176e-01 9.272341598444912014e-01 9.420033476039436637e-01 9.129209402467733936e-01
1.400000000000000000e+01 9.924039068905979831e-04 9.829940748214721635e-01 7.830975620119203784e-01 6.902774600543211125e-01 7.732566146597826817e-01 6.837998980389780046e-01 9.379375965874223731e-01 9.275134738693666669e-01 9.417889459467425617e-01 9.136643101017447588e-01
1.500000000000000000e+01 9.890738440717014579e-04 1.015700110018253222e+00 8.012484316674947094e-01 7.345670939172237457e-01 8.036693467106341693e-01 7.269507424917124316e-01 9.401198081768031845e-01 9.291167922762425535e-01 9.422510592398305462e-01 9.163436549300757461e-01
1.600000000000000000e+01 9.851479225465456860e-04 1.054480975508689911e+00 8.043154811572155172e-01 7.402582120969194435e-01 8.056686130565916537e-01 7.259747946832798560e-01 9.408800735418179073e-01 9.300983722765550077e-01 9.411688270589735339e-01 9.192853212190752465e-01
1.700000000000000000e+01 9.806309254457676750e-04 1.037767659127712294e+00 8.038024088184702043e-01 7.299148727927110558e-01 7.999900368845879184e-01 7.168740806969912116e-01 9.397440574238562494e-01 9.292394136842552221e-01 9.434357276450205942e-01 9.154640032048199094e-01
1.800000000000000000e+01 9.755283560345441064e-04 1.032482056677341387e+00 8.037966886568995717e-01 7.330575440597071335e-01 8.041982929814964765e-01 7.164263286677212683e-01 9.403104095482683888e-01 9.296509270258226376e-01 9.441960939739854064e-01 9.155470926669059262e-01
1.900000000000000000e+01 9.698464310077126041e-04 1.025398149788379731e+00 8.051398385914405598e-01 7.387559740533565789e-01 8.066742184634391188e-01 7.252652544338346052e-01 9.420812385610897177e-01 9.316588027239449676e-01 9.442292130992976373e-01 9.194186918452225132e-01
2.000000000000000000e+01 9.635920729156845438e-04 1.013899250924587214e+00 8.088996979491196448e-01 7.546555318468829432e-01 8.125311628627081006e-01 7.410588617668383282e-01 9.424110599062665017e-01 9.323901212701224406e-01 9.469079610013012571e-01 9.183107296652568419e-01
2.100000000000000000e+01 9.567729017303849620e-04 1.005830553650856052e+00 8.148518207078926379e-01 7.574695647778015850e-01 8.191290856779387397e-01 7.410806085020598122e-01 9.416076060280912374e-01 9.316498015722171067e-01 9.469999241703780379e-01 9.167893682811222300e-01
2.200000000000000000e+01 9.493972255614908625e-04 9.991804032325745100e-01 8.190056926147203376e-01 7.609551117351920357e-01 8.260189860925474248e-01 7.401224769069197906e-01 9.419147693383471687e-01 9.316149578646579776e-01 9.484554855615844327e-01 9.153620289337381921e-01
2.300000000000000000e+01 9.414740305342776672e-04 9.987223800420761410e-01 8.035043727372916944e-01 7.376473042624287491e-01 8.112873241948646008e-01 7.197513409942918328e-01 9.416544969660688436e-01 9.314677546340476288e-01 9.483080841329950550e-01 9.152150999292095745e-01
2.400000000000000000e+01 9.330129698414117061e-04 9.932592056393623192e-01 8.049034392049346787e-01 7.389508893002916246e-01 8.285377720582022265e-01 7.131389777172096878e-01 9.407942981438380814e-01 9.317504196658678017e-01 9.506606936686666787e-01 9.135777883417059986e-01
2.500000000000000000e+01 9.240243519820205307e-04 9.875321802496910273e-01 8.135303211321210926e-01 7.512408509292288761e-01 8.311624811304454408e-01 7.239974653651631842e-01 9.421265425981153463e-01 9.326483747230424060e-01 9.502774753852480938e-01 9.156614542006334956e-01
2.600000000000000000e+01 9.145191282023756125e-04 9.863061593770980906e-01 8.124393206643146792e-01 7.545754058518647778e-01 8.346882188690530890e-01 7.242414674655842655e-01 9.399723268519413200e-01 9.297730231136734913e-01 9.485779705301340403e-01 9.116991740880890926e-01
2.700000000000000000e+01 9.045088791534848689e-04 9.838524097204208729e-01 8.191892241085092508e-01 7.573013080128825347e-01 8.389880148451006603e-01 7.282855615465638754e-01 9.427440981588217639e-01 9.335808498573883174e-01 9.519225042309378271e-01 9.159326484619280118e-01
2.800000000000000000e+01 8.940058007818536042e-04 9.817839922308921885e-01 8.118193851042088127e-01 7.392198007103613078e-01 8.338333784793113823e-01 7.058350176349110772e-01 9.422803359116105337e-01 9.324499657481770676e-01 9.515032332499415713e-01 9.141447783472880229e-01
2.900000000000000000e+01 8.830226894706025894e-04 9.820581160783767860e-01 8.210805789300933411e-01 7.584563280349502223e-01 8.466250707288466293e-01 7.264160017987870699e-01 9.418037820969613616e-01 9.327087657071796434e-01 9.537333716032966313e-01 9.125911214636791557e-01
3.000000000000000000e+01 8.715729264490460967e-04 9.791305731534958312e-01 8.179431963366110558e-01 7.503423723141818824e-01 8.362073503302749344e-01 7.185315727535643848e-01 9.419389601676232404e-01 9.327378840897548873e-01 9.547604770141677744e-01 9.117083358116726544e-01
3.100000000000000000e+01 8.596704614897247854e-04 9.789288911223411604e-01 8.181761467273396260e-01 7.504796150579328140e-01 8.381155812166414254e-01 7.118736152346126778e-01 9.400270349846178153e-01 9.306744887295458346e-01 9.544920316603873189e-01 9.080166510004028524e-01
3.200000000000000000e+01 8.473297959127576483e-04 9.758306019902229789e-01 8.233929021491375178e-01 7.612024040052891571e-01 8.445832909259964882e-01 7.274183313054582989e-01 9.395246415316077515e-01 9.300898752684585435e-01 9.547691122350755455e-01 9.066543276454415157e-01
3.300000000000000000e+01 8.345659649182162951e-04 9.779895258545875381e-01 8.145052974124629142e-01 7.428538479552981855e-01 8.411879142859782776e-01 7.044109188974586599e-01 9.391302882230032623e-01 9.298633669245377487e-01 9.559006356526081882e-01 9.052069174107848504e-01
3.400000000000000000e+01 8.213945192680501385e-04 9.809248077869415772e-01 8.138233012889553031e-01 7.425422501570280165e-01 8.392699173966269299e-01 7.058795209079828936e-01 9.408364644721171066e-01 9.317589627542924857e-01 9.569168979129503150e-01 9.078899756067910776e-01
3.500000000000000000e+01 8.078315063398784027e-04 9.828789083361625378e-01 8.068763664268098212e-01 7.344036926793524600e-01 8.356003699118124128e-01 6.980445778234350973e-01 9.373171604898025144e-01 9.282038973994763964e-01 9.558024962706739291e-01 9.021543768512867434e-01
3.600000000000000000e+01 7.938934505757319409e-04 9.773656993508338386e-01 8.141972790960728679e-01 7.402154767718155393e-01 8.457231086510264007e-01 7.015283420788490654e-01 9.396450616799045807e-01 9.307151609385124758e-01 9.568608598152289479e-01 9.059602921914782225e-01
3.700000000000000000e+01 7.795973333495664122e-04 9.783377022743224849e-01 8.159675475292452740e-01 7.433149576826879601e-01 8.345046555305984937e-01 7.053877787763989105e-01 9.403218117826452893e-01 9.311709757027084589e-01 9.566398054869779122e-01 9.070231022104094931e-01
3.800000000000000000e+01 7.649605722780738548e-04 9.815872249603271316e-01 8.119876388498655784e-01 7.419158439978984498e-01 8.454259730646487281e-01 6.993594371047135994e-01 9.400297139319377937e-01 9.306795579138006369e-01 9.564500584390982496e-01 9.062613375688823858e-01
3.900000000000000000e+01 7.500009999999999229e-04 9.805541900396347321e-01 8.174555256627431543e-01 7.530815387326449395e-01 8.479825582412560125e-01 7.137188495821923384e-01 9.412486542239879572e-01 9.324905183312263146e-01 9.579216030922954594e-01 9.083748112166788458e-01
4.000000000000000000e+01 7.347368424498196965e-04 9.792887734770774344e-01 8.247289174786449628e-01 7.604525112682429810e-01 8.559808734147702491e-01 7.176057951740408836e-01 9.388386171697462590e-01 9.294035534297474532e-01 9.563322664553027819e-01 9.039498416507493195e-01
4.100000000000000000e+01 7.191866966522450283e-04 9.839303243160247847e-01 8.046995568905069840e-01 7.257622473147392617e-01 8.416742601418271130e-01 6.808602267326571145e-01 9.411223438846785250e-01 9.322495036888726050e-01 9.578092278407227544e-01 9.080184761516448821e-01
4.200000000000000000e+01 7.033695080646139471e-04 9.847997316122054645e-01 8.125470959251294145e-01 7.388496633930009549e-01 8.397991532524820002e-01 7.025862793904791292e-01 9.388198318320086777e-01 9.293605629280586866e-01 9.561548966055404275e-01 9.040270093094077142e-01
4.300000000000000000e+01 6.873045474947691571e-04 9.832032339572907009e-01 8.191389502488667373e-01 7.490365872396798075e-01 8.508231826372772977e-01 7.079729721650692698e-01 9.404656109803586350e-01 9.320131984633691635e-01 9.598713704700831961e-01 9.057264642119937648e-01
4.400000000000000000e+01 6.710113876225476696e-04 9.830077936053276400e-01 8.251637438511377765e-01 7.622463942201094245e-01 8.546509565464261993e-01 7.211422290360026688e-01 9.396590961161963573e-01 9.307275232765397366e-01 9.592247944176016672e-01 9.038746306318270474e-01
4.500000000000000000e+01 6.545098791534848795e-04 9.835547875165939757e-01 8.235546725589695249e-01 7.630819093636360684e-01 8.566076011973052795e-01 7.189509776288776077e-01 9.408351021446987872e-01 9.326595078673256545e-01 9.603881614395588517e-01 9.064871039555534304e-01
4.600000000000000000e+01 6.378201266337878627e-04 9.837577627301216099e-01 8.219877606897487698e-01 7.604124556517797284e-01 8.556801318485741659e-01 7.195877981530108825e-01 9.405183446520646307e-01 9.327873168744587051e-01 9.625867660980802487e-01 9.047775079346722649e-01
4.700000000000000000e+01 6.209624639560424979e-04 9.862360606789588591e-01 8.277000136625665139e-01 7.665356781714376400e-01 8.586344484214172290e-01 7.276571728359334523e-01 9.401484354639854102e-01 9.313892608539151574e-01 9.593574839370984098e-01 9.050055635191628367e-01
4.800000000000000000e+01 6.039574295854978347e-04 9.853598050475120829e-01 8.188923777873146070e-01 7.537043545734372074e-01 8.530495964346060944e-01 7.110199803568231225e-01 9.429807799029894522e-01 9.347404485760227866e-01 9.625568032259249618e-01 9.084866354385919829e-01
4.900000000000000000e+01 5.868257415371098398e-04 9.876522991657257222e-01 8.201825683995721539e-01 7.543140575717675045e-01 8.530841755970626217e-01 7.126971740833509816e-01 9.398975530869180250e-01 9.319529537907444983e-01 9.619895965537050841e-01 9.037352143444766783e-01
5.000000000000000000e+01 5.695882721338307647e-04 9.879219086170196729e-01 8.291364903443799728e-01 7.674637743695924552e-01 8.615242383441742424e-01 7.269307615928053412e-01 9.404914736445570966e-01 9.319610418876121960e-01 9.611870427037403353e-01 9.044598954224902787e-01
5.100000000000000000e+01 5.522660225769001350e-04 9.896875637173652152e-01 8.323081665556280040e-01 7.677149818148268912e-01 8.585960806578213367e-01 7.266990874727178307e-01 9.431886538723032176e-01 9.355348752948028368e-01 9.623481970981461187e-01 9.101752174530904904e-01
5.200000000000000000e+01 5.348800973591150750e-04 9.893734430074692110e-01 8.210506561587475050e-01 7.495385733949895268e-01 8.517828449123561185e-01 7.068133432111329828e-01 9.444672307892423291e-01 9.365583052050805435e-01 9.620773217973814795e-01 9.123580869568479468e-01
5.300000000000000000e+01 5.174516785522570699e-04 9.912344105839728803e-01 8.257580341652412947e-01 7.679449174705860193e-01 8.562812440674942849e-01 7.302496993348372989e-01 9.434886559817446949e-01 9.355738248798365353e-01 9.621176848160172268e-01 9.104552788016720966e-01
5.400000000000000000e+01 5.000019999999999335e-04 9.916208543777466078e-01 8.300609803143723653e-01 7.719324654817615317e-01 8.597369887139996170e-01 7.316990057038750273e-01 9.437593602733841402e-01 9.361441845130015205e-01 9.625196728854640282e-01 9.111756529427159634e-01
5.500000000000000000e+01 4.825523214477430681e-04 9.982412477731704703e-01 8.297843709356129693e-01 7.768412815851699627e-01 8.599019735609778614e-01 7.390726183259356263e-01 9.435943080403401684e-01 9.355215030910082330e-01 9.617933026607703439e-01 9.106467925411408926e-01
5.600000000000000000e+01 4.651239026408848462e-04 9.975792199373245683e-01 8.286265011118523205e-01 7.681299677039766793e-01 8.545556192184329269e-01 7.290145037376043469e-01 9.453955383705638926e-01 9.377403598764463277e-01 9.615385363528936580e-01 9.150917461763170557e-01
