1.000000000000000000e+00 4.511518332394703727e-05 5.999546702702840406e-01 6.538638510658355552e-01 5.597173166820871293e-01 6.554237411648562439e-01 5.494858622320460961e-01 7.795278964786942488e-01 7.252988299512268533e-01 8.250390948394812352e-01 6.470731465365642254e-01
2.000000000000000000e+00 6.035171204396517705e-05 4.262161991496880575e-01 8.127101737784173663e-01 7.515520985345738314e-01 7.966073907133853771e-01 7.415276181023406910e-01 8.702650193466252571e-01 8.473653165552497146e-01 9.312934210668482038e-01 7.773138420193530518e-01
3.000000000000000000e+00 8.538484600328953913e-05 3.937118114034334759e-01 8.559055690236442304e-01 8.055169532603668747e-01 8.157417487710253434e-01 8.199363750331646328e-01 9.117049004197214090e-01 8.926166007905138589e-01 8.942283324885960116e-01 8.910106685184016051e-01
4.000000000000000000e+00 1.196810474128586410e-04 3.599629551172256470e-01 8.762635980238087097e-01 8.252449080588136754e-01 8.421705151857559191e-01 8.266432056187941191e-01 9.136769258779340319e-01 8.907853168641246544e-01 8.601499023745039496e-01 9.236835697602063799e-01
5.000000000000000000e+00 1.625093522829847105e-04 4.093585338691870246e-01 8.592474864768797627e-01 8.074186308908347653e-01 8.255462558042317989e-01 8.274998793546667342e-01 9.166748073075976500e-01 8.998599280020805891e-01 9.106671222503370799e-01 8.893062306672558925e-01
6.000000000000000000e+00 2.129569496517321825e-04 3.973108339806397660e-01 8.794765165997311396e-01 8.407459416901662541e-01 8.710263797254267359e-01 8.471057342323122796e-01 8.960796616536943482e-01 8.791156144826511865e-01 9.377028069763044815e-01 8.274189039292252357e-01
7.000000000000000000e+00 2.699486365657934560e-04 4.220302902658780164e-01 8.768831317735400477e-01 8.281638882090324172e-01 8.341303476659152061e-01 8.594353050900122026e-01 9.229224267647193614e-01 9.048062140047171686e-01 8.956112644947542556e-01 9.141919251129527746e-01
8.000000000000000000e+00 3.322697341647251612e-04 4.360415547092755806e-01 8.698160085079772452e-01 8.188583472406276709e-01 8.351940276838495381e-01 8.498996732086672168e-01 9.208800684907706424e-01 9.003289091144467404e-01 8.768543647825622900e-01 9.250949164464725705e-01
9.000000000000000000e+00 3.985919764519932698e-04 4.292885736624399984e-01 8.777191734165942227e-01 8.327920662809745744e-01 8.622591891201917269e-01 8.409832865384027079e-01 9.204724473862478940e-01 9.039548279142420872e-01 9.103601234709043366e-01 8.976390379395240426e-01
1.000000000000000000e+01 4.675018199786202091e-04 5.248239144682884660e-01 8.267696183034627389e-01 7.663523071394497954e-01 8.104345205149021680e-01 7.827548405449039626e-01 9.229457646398164794e-01 9.081253708502006194e-01 9.230357250969853933e-01 8.936890708559164231e-01
1.100000000000000000e+01 5.375305710676762591e-04 5.350410534938176976e-01 8.240584578999575749e-01 7.508723190704944539e-01 8.085238900946521978e-01 7.675931529665277475e-01 8.602086687156019762e-01 8.362132329402123254e-01 9.677813279902306443e-01 7.361367879011967430e-01
1.200000000000000000e+01 6.071856884701295337e-04 5.395940301815668194e-01 8.240141954031954263e-01 7.460459920122534117e-01 7.964035803223188381e-01 7.561298885987450813e-01 9.125824636534840550e-01 8.907695015178845876e-01 8.696640120959081566e-01 9.129248694617042581e-01
1.300000000000000000e+01 6.749825942902940284e-04 5.797534211476643717e-01 8.175418978553652405e-01 7.403151702248919053e-01 8.075708273481252419e-01 7.669367276964140778e-01 9.231459180455482416e-01 9.062401455973907449e-01 9.053917818083622171e-01 9.070901007331788612e-01
1.400000000000000000e+01 7.394763151862264895e-04 5.872953703006108528e-01 8.231583965115603085e-01 7.494883750389811361e-01 7.957390897923672934e-01 7.715423856302700001e-01 8.867715398661921711e-01 8.521059257634240325e-01 7.585176792644694466e-01 9.720391028704897796e-01
1.500000000000000000e+01 7.992922794678173270e-04 5.809821181495984366e-01 8.275875426860646034e-01 7.555427926879377809e-01 8.090673302214121954e-01 7.763487706212631734e-01 9.132725489090236515e-01 8.866747647288760747e-01 8.303353538534204992e-01 9.512161028795079742e-01
